dstport,protocol,tag
5021,tcp,sv_P1
5022,tcp,sv_P1
5023,udp,sv_P2
5024,tcp,sv_P2
5025,icmp,sv_P1
5026,udp,email
5027,tcp,sv_P2
5028,udp,sv_P1
5029,tcp,sv_P2
5030,tcp,email
5031,icmp,sv_P1
5032,icmp,email
5033,udp,sv_P2
5034,icmp,sv_P2
5035,icmp,email
5036,tcp,sv_P1
5037,icmp,sv_P1
5038,udp,sv_P2
5039,udp,sv_P2
5040,tcp,email
5041,udp,sv_P1
5042,tcp,sv_P2
5043,udp,email
5044,tcp,sv_P1
5045,udp,sv_P1
5046,udp,sv_P2
5047,udp,sv_P2
5048,udp,sv_P2
5049,icmp,email
5050,udp,sv_P2
5051,udp,sv_P1
5052,udp,sv_P2
5053,udp,sv_P2
5054,udp,email
5055,icmp,sv_P2
5056,icmp,email
5057,tcp,email
5058,icmp,sv_P1
5059,icmp,email
5060,icmp,email
5061,udp,sv_P1
5062,udp,sv_P1
5063,udp,email
5064,tcp,email
5065,tcp,sv_P1
5066,icmp,email
5067,icmp,sv_P1
5068,udp,sv_P2
5069,udp,email
5070,icmp,sv_P2
5071,tcp,email
5072,tcp,sv_P1
5073,udp,sv_P1
5074,udp,sv_P2
5075,tcp,email
5076,udp,sv_P2
5077,tcp,sv_P1
5078,udp,sv_P2
5079,udp,sv_P1
5080,icmp,sv_P2
5081,icmp,sv_P2
5082,icmp,email
5083,udp,sv_P1
5084,icmp,sv_P1
5085,icmp,sv_P1
5086,icmp,email
5087,udp,sv_P2
5088,tcp,sv_P1
5089,icmp,sv_P2
5090,tcp,email
5091,icmp,sv_P1
5092,udp,sv_P2
5093,udp,email
5094,tcp,sv_P1
5095,icmp,sv_P2
5096,icmp,sv_P2
5097,tcp,email
5098,udp,email
5099,udp,email
5100,udp,email
5101,udp,email
5102,icmp,email
5103,icmp,email
5104,tcp,sv_P1
5105,tcp,sv_P2
5106,udp,sv_P1
5107,icmp,email
5108,tcp,email
5109,icmp,sv_P1
5110,udp,email
5111,udp,sv_P2
5112,udp,email
5113,udp,sv_P2
5114,udp,sv_P2
5115,udp,sv_P1
5116,icmp,sv_P1
5117,icmp,email
5118,icmp,email
5119,tcp,email
5120,tcp,sv_P1
5121,tcp,email
5122,udp,email
5123,tcp,email
5124,icmp,sv_P1
5125,tcp,email
5126,udp,email
5127,tcp,sv_P1
5128,tcp,email
5129,tcp,sv_P2
5130,tcp,email
5131,icmp,sv_P2
5132,udp,sv_P1
5133,udp,email
5134,udp,sv_P2
5135,tcp,sv_P2
5136,icmp,sv_P1
5137,udp,email
5138,tcp,sv_P1
5139,icmp,email
5140,icmp,email
5141,udp,sv_P1
5142,udp,sv_P2
5143,tcp,sv_P1
5144,tcp,sv_P2
5145,tcp,sv_P2
5146,tcp,sv_P2
5147,tcp,sv_P1
5148,udp,sv_P1
5149,udp,email
5150,udp,email
5151,udp,sv_P2
5152,udp,sv_P2
5153,udp,email
5154,udp,email
5155,icmp,sv_P1
5156,icmp,sv_P1
5157,tcp,sv_P2
5158,icmp,sv_P1
5159,icmp,sv_P1
5160,icmp,sv_P1
5161,udp,sv_P1
5162,udp,sv_P2
5163,icmp,sv_P2
5164,icmp,sv_P1
5165,udp,sv_P1
5166,icmp,sv_P1
5167,icmp,sv_P2
5168,tcp,sv_P1
5169,udp,sv_P1
5170,icmp,sv_P1
5171,tcp,email
5172,tcp,email
5173,icmp,email
5174,icmp,sv_P1
5175,udp,email
5176,udp,email
5177,udp,sv_P2
5178,tcp,sv_P1
5179,udp,email
5180,icmp,sv_P2
5181,tcp,sv_P1
5182,tcp,sv_P2
5183,tcp,sv_P2
5184,udp,sv_P1
5185,udp,email
5186,tcp,sv_P1
5187,tcp,email
5188,icmp,email
5189,icmp,sv_P2
5190,udp,sv_P1
5191,tcp,sv_P2
5192,icmp,sv_P2
5193,udp,sv_P1
5194,udp,sv_P1
5195,icmp,sv_P1
5196,udp,email
5197,udp,sv_P2
5198,tcp,email
5199,udp,sv_P1
5200,tcp,email
5201,tcp,sv_P2
5202,tcp,sv_P2
5203,tcp,email
5204,icmp,email
5205,udp,sv_P1
5206,tcp,email
5207,udp,sv_P1
5208,tcp,email
5209,icmp,sv_P2
5210,icmp,email
5211,tcp,sv_P1
5212,icmp,sv_P1
5213,icmp,sv_P1
5214,icmp,sv_P2
5215,udp,sv_P1
5216,tcp,email
5217,udp,sv_P2
5218,udp,sv_P1
5219,tcp,email
5220,tcp,email
5221,udp,sv_P1
5222,udp,sv_P2
5223,udp,sv_P2
5224,tcp,sv_P1
5225,icmp,sv_P1
5226,udp,sv_P2
5227,icmp,email
5228,icmp,sv_P1
5229,tcp,sv_P1
5230,udp,sv_P1
5231,udp,email
5232,udp,sv_P1
5233,icmp,sv_P2
5234,udp,sv_P2
5235,udp,sv_P2
5236,tcp,sv_P2
5237,icmp,sv_P1
5238,tcp,sv_P1
5239,udp,sv_P2
5240,tcp,sv_P1
5241,tcp,sv_P2
5242,udp,email
5243,icmp,email
5244,icmp,email
5245,icmp,sv_P2
5246,udp,sv_P2
5247,icmp,sv_P2
5248,tcp,email
5249,udp,email
5250,icmp,sv_P2
5251,tcp,sv_P2
5252,tcp,email
5253,udp,email
5254,icmp,sv_P1
5255,tcp,sv_P2
5256,tcp,sv_P2
5257,icmp,sv_P1
5258,tcp,sv_P2
5259,tcp,sv_P2
5260,icmp,sv_P2
5261,tcp,sv_P1
5262,udp,sv_P2
5263,udp,sv_P1
5264,icmp,sv_P1
5265,tcp,email
5266,udp,sv_P2
5267,udp,email
5268,tcp,sv_P1
5269,udp,sv_P2
5270,udp,sv_P1
5271,icmp,sv_P2
5272,tcp,sv_P2
5273,icmp,email
5274,tcp,email
5275,tcp,sv_P2
5276,udp,sv_P1
5277,udp,sv_P2
5278,udp,sv_P2
5279,icmp,email
5280,icmp,sv_P2
5281,tcp,email
5282,tcp,email
5283,udp,email
5284,tcp,sv_P1
5285,udp,sv_P1
5286,udp,email
5287,udp,email
5288,udp,sv_P1
5289,udp,sv_P2
5290,icmp,sv_P2
5291,tcp,email
5292,icmp,sv_P2
5293,udp,sv_P2
5294,udp,sv_P2
5295,udp,sv_P2
5296,icmp,sv_P2
5297,tcp,sv_P2
5298,udp,email
5299,udp,email
5300,icmp,sv_P1
5301,udp,sv_P1
5302,icmp,email
5303,icmp,sv_P2
5304,icmp,sv_P1
5305,tcp,sv_P1
5306,icmp,email
5307,icmp,email
5308,tcp,sv_P1
5309,udp,email
5310,udp,sv_P2
5311,icmp,email
5312,tcp,sv_P1
5313,tcp,sv_P2
5314,icmp,sv_P2
5315,icmp,sv_P2
5316,icmp,sv_P2
5317,icmp,email
5318,udp,sv_P1
5319,icmp,email
5320,udp,email
5321,icmp,email
5322,icmp,sv_P1
5323,icmp,sv_P1
5324,tcp,email
5325,udp,email
5326,udp,sv_P1
5327,icmp,email
5328,tcp,sv_P1
5329,tcp,email
5330,tcp,sv_P2
5331,tcp,sv_P1
5332,tcp,email
5333,udp,sv_P1
5334,udp,email
5335,icmp,email
5336,tcp,sv_P1
5337,udp,email
5338,tcp,email
5339,tcp,sv_P1
5340,udp,email
5341,icmp,email
5342,udp,sv_P1
5343,tcp,sv_P2
5344,udp,sv_P1
5345,icmp,email
5346,tcp,sv_P1
5347,icmp,sv_P1
5348,udp,sv_P1
5349,icmp,sv_P1
5350,udp,email
5351,icmp,sv_P2
5352,icmp,sv_P2
5353,udp,sv_P1
5354,udp,sv_P2
5355,udp,sv_P2
5356,icmp,sv_P2
5357,icmp,sv_P1
5358,icmp,sv_P1
5359,icmp,sv_P1
5360,tcp,sv_P2
5361,tcp,sv_P2
5362,icmp,sv_P2
5363,udp,sv_P2
5364,tcp,email
5365,tcp,sv_P1
5366,icmp,sv_P1
5367,udp,sv_P1
5368,udp,sv_P1
5369,udp,email
5370,icmp,sv_P2
5371,icmp,email
5372,icmp,email
5373,udp,sv_P2
5374,tcp,sv_P1
5375,icmp,sv_P2
5376,tcp,sv_P2
5377,icmp,sv_P2
5378,udp,sv_P2
5379,tcp,email
5380,tcp,sv_P2
5381,icmp,sv_P2
5382,icmp,sv_P2
5383,udp,sv_P2
5384,tcp,email
5385,udp,sv_P2
5386,tcp,sv_P1
5387,tcp,email
5388,udp,sv_P1
5389,icmp,sv_P2
5390,icmp,sv_P1
5391,tcp,email
5392,udp,email
5393,tcp,sv_P1
5394,icmp,email
5395,icmp,sv_P1
5396,tcp,email
5397,udp,sv_P2
5398,udp,email
5399,icmp,email
5400,udp,email
5401,udp,email
5402,tcp,sv_P1
5403,udp,sv_P1
5404,udp,sv_P2
5405,tcp,email
5406,icmp,sv_P2
5407,udp,sv_P1
5408,tcp,sv_P1
5409,tcp,email
5410,udp,sv_P1
5411,icmp,email
5412,udp,sv_P1
5413,udp,sv_P2
5414,tcp,email
5415,udp,sv_P2
5416,tcp,sv_P1
5417,tcp,sv_P2
5418,icmp,sv_P1
5419,icmp,sv_P1
5420,tcp,sv_P1
5421,icmp,sv_P2
5422,icmp,email
5423,icmp,email
5424,udp,email
5425,tcp,email
5426,icmp,sv_P1
5427,udp,sv_P2
5428,tcp,sv_P1
5429,tcp,sv_P1
5430,udp,sv_P1
5431,udp,email
5432,tcp,sv_P2
5433,udp,email
5434,icmp,sv_P2
5435,icmp,email
5436,udp,sv_P1
5437,udp,sv_P1
5438,icmp,sv_P1
5439,icmp,sv_P1
5440,udp,sv_P1
5441,icmp,email
5442,tcp,sv_P1
5443,udp,sv_P1
5444,icmp,email
5445,tcp,email
5446,udp,email
5447,tcp,sv_P1
5448,tcp,email
5449,icmp,email
5450,tcp,sv_P2
5451,udp,sv_P1
5452,udp,sv_P2
5453,icmp,sv_P1
5454,icmp,email
5455,tcp,sv_P1
5456,icmp,sv_P1
5457,icmp,sv_P2
5458,tcp,sv_P2
5459,udp,email
5460,udp,sv_P1
5461,icmp,sv_P2
5462,icmp,sv_P2
5463,udp,sv_P2
5464,icmp,email
5465,tcp,sv_P1
5466,tcp,sv_P1
5467,udp,sv_P1
5468,icmp,email
5469,icmp,sv_P2
5470,icmp,sv_P2
5471,udp,email
5472,udp,email
5473,tcp,sv_P1
5474,udp,email
5475,icmp,sv_P2
5476,tcp,sv_P1
5477,udp,sv_P2
5478,tcp,email
5479,tcp,sv_P2
5480,icmp,sv_P1
5481,tcp,sv_P2
5482,icmp,email
5483,udp,sv_P1
5484,udp,email
5485,udp,email
5486,udp,sv_P1
5487,tcp,sv_P1
5488,icmp,sv_P1
5489,icmp,sv_P1
5490,udp,sv_P2
5491,icmp,email
5492,udp,sv_P2
5493,icmp,sv_P1
5494,tcp,sv_P1
5495,tcp,sv_P2
5496,icmp,sv_P2
5497,icmp,email
5498,udp,email
5499,tcp,sv_P2
5500,icmp,sv_P2
5501,icmp,email
5502,udp,email
5503,udp,sv_P2
5504,tcp,email
5505,udp,email
5506,icmp,sv_P2
5507,tcp,sv_P1
5508,udp,email
5509,icmp,email
5510,udp,email
5511,icmp,sv_P1
5512,udp,email
5513,udp,sv_P2
5514,tcp,sv_P1
5515,udp,email
5516,tcp,sv_P1
5517,tcp,sv_P2
5518,icmp,email
5519,icmp,sv_P2
5520,tcp,sv_P2
5521,udp,email
5522,tcp,sv_P2
5523,tcp,sv_P1
5524,udp,sv_P2
5525,tcp,sv_P2
5526,icmp,email
5527,tcp,sv_P2
5528,tcp,sv_P2
5529,udp,email
5530,udp,sv_P1
5531,udp,sv_P2
5532,tcp,sv_P2
5533,udp,email
5534,udp,sv_P1
5535,icmp,sv_P2
5536,tcp,email
5537,udp,sv_P2
5538,tcp,sv_P1
5539,tcp,sv_P1
5540,udp,sv_P1
5541,tcp,sv_P2
5542,tcp,sv_P2
5543,icmp,sv_P1
5544,tcp,sv_P1
5545,tcp,sv_P1
5546,tcp,sv_P1
5547,icmp,sv_P1
5548,udp,email
5549,udp,email
5550,tcp,email
5551,icmp,sv_P2
5552,udp,email
5553,udp,email
5554,tcp,sv_P2
5555,icmp,email
5556,udp,sv_P1
5557,icmp,email
5558,tcp,sv_P2
5559,tcp,email
5560,tcp,sv_P1
5561,udp,email
5562,tcp,sv_P1
5563,tcp,sv_P1
5564,udp,sv_P1
5565,udp,email
5566,tcp,sv_P2
5567,icmp,email
5568,tcp,email
5569,tcp,email
5570,tcp,sv_P1
5571,icmp,sv_P2
5572,tcp,sv_P1
5573,tcp,email
5574,tcp,email
5575,icmp,sv_P2
5576,tcp,sv_P1
5577,tcp,sv_P2
5578,tcp,sv_P1
5579,icmp,sv_P1
5580,icmp,sv_P1
5581,icmp,sv_P2
5582,udp,sv_P1
5583,udp,sv_P2
5584,udp,email
5585,tcp,sv_P1
5586,tcp,sv_P1
5587,tcp,sv_P2
5588,tcp,email
5589,icmp,email
5590,tcp,sv_P2
5591,tcp,sv_P2
5592,udp,sv_P1
5593,tcp,sv_P1
5594,tcp,sv_P2
5595,udp,email
5596,udp,sv_P2
5597,icmp,email
5598,icmp,email
5599,icmp,sv_P1
5600,udp,email
5601,tcp,sv_P2
5602,tcp,sv_P2
5603,icmp,email
5604,icmp,sv_P1
5605,udp,email
5606,udp,sv_P1
5607,udp,sv_P2
5608,icmp,sv_P2
5609,tcp,sv_P2
5610,udp,sv_P1
5611,udp,sv_P2
5612,icmp,sv_P1
5613,icmp,sv_P1
5614,udp,sv_P1
5615,icmp,email
5616,icmp,email
5617,tcp,email
5618,icmp,email
5619,icmp,sv_P1
5620,icmp,sv_P2
5621,tcp,email
5622,udp,email
5623,icmp,sv_P2
5624,udp,sv_P2
5625,tcp,sv_P2
5626,udp,sv_P2
5627,udp,email
5628,icmp,sv_P1
5629,tcp,sv_P2
5630,udp,email
5631,icmp,sv_P1
5632,icmp,sv_P1
5633,icmp,sv_P1
5634,icmp,email
5635,udp,email
5636,tcp,sv_P2
5637,icmp,sv_P1
5638,udp,email
5639,tcp,sv_P2
5640,udp,sv_P2
5641,udp,sv_P1
5642,icmp,sv_P1
5643,tcp,sv_P2
5644,udp,email
5645,tcp,email
5646,icmp,email
5647,icmp,sv_P1
5648,icmp,sv_P2
5649,udp,sv_P1
5650,icmp,sv_P2
5651,tcp,email
5652,tcp,sv_P2
5653,icmp,sv_P2
5654,udp,email
5655,udp,sv_P2
5656,tcp,sv_P2
5657,tcp,email
5658,tcp,sv_P2
5659,icmp,sv_P2
5660,tcp,sv_P2
5661,icmp,sv_P2
5662,icmp,email
5663,udp,sv_P2
5664,tcp,email
5665,tcp,sv_P2
5666,icmp,email
5667,udp,email
5668,tcp,sv_P2
5669,icmp,email
5670,udp,sv_P2
5671,icmp,sv_P2
5672,icmp,sv_P2
5673,udp,sv_P2
5674,udp,email
5675,tcp,sv_P2
5676,icmp,sv_P1
5677,tcp,sv_P2
5678,tcp,sv_P2
5679,icmp,sv_P2
5680,udp,sv_P2
5681,udp,email
5682,tcp,sv_P1
5683,icmp,sv_P2
5684,udp,email
5685,icmp,sv_P1
5686,tcp,sv_P1
5687,icmp,sv_P1
5688,udp,email
5689,tcp,sv_P2
5690,icmp,sv_P2
5691,udp,sv_P1
5692,tcp,email
5693,tcp,sv_P1
5694,tcp,email
5695,icmp,sv_P1
5696,icmp,sv_P2
5697,icmp,sv_P1
5698,tcp,email
5699,udp,sv_P2
5700,udp,sv_P2
5701,icmp,email
5702,udp,email
5703,icmp,sv_P2
5704,udp,email
5705,tcp,sv_P1
5706,udp,sv_P1
5707,tcp,email
5708,udp,sv_P1
5709,udp,sv_P2
5710,tcp,sv_P1
5711,udp,email
5712,tcp,email
5713,tcp,sv_P2
5714,icmp,sv_P2
5715,udp,email
5716,udp,sv_P2
5717,tcp,sv_P2
5718,icmp,sv_P1
5719,tcp,sv_P2
5720,udp,sv_P1
5721,icmp,sv_P1
5722,tcp,sv_P2
5723,udp,sv_P1
5724,icmp,sv_P2
5725,icmp,sv_P1
5726,udp,sv_P2
5727,tcp,email
5728,tcp,email
5729,icmp,email
5730,icmp,email
5731,udp,sv_P1
5732,icmp,sv_P1
5733,udp,sv_P1
5734,tcp,email
5735,tcp,sv_P1
5736,udp,email
5737,tcp,email
5738,tcp,email
5739,udp,email
5740,icmp,sv_P2
5741,icmp,sv_P2
5742,icmp,sv_P1
5743,udp,sv_P2
5744,udp,sv_P2
5745,tcp,email
5746,icmp,sv_P1
5747,tcp,email
5748,tcp,email
5749,tcp,sv_P1
5750,tcp,sv_P2
5751,udp,sv_P2
5752,icmp,email
5753,udp,email
5754,icmp,email
5755,udp,sv_P1
5756,icmp,sv_P1
5757,tcp,email
5758,icmp,email
5759,tcp,sv_P2
5760,udp,sv_P1
5761,tcp,email
5762,tcp,email
5763,tcp,email
5764,udp,email
5765,icmp,sv_P1
5766,udp,sv_P2
5767,icmp,sv_P2
5768,tcp,email
5769,icmp,sv_P1
5770,icmp,sv_P1
5771,udp,sv_P2
5772,tcp,email
5773,icmp,email
5774,udp,sv_P2
5775,icmp,email
5776,udp,sv_P1
5777,udp,email
5778,tcp,sv_P1
5779,udp,email
5780,tcp,sv_P1
5781,udp,sv_P2
5782,icmp,sv_P1
5783,icmp,sv_P2
5784,icmp,sv_P2
5785,tcp,sv_P2
5786,udp,sv_P1
5787,icmp,sv_P1
5788,udp,sv_P1
5789,tcp,sv_P2
5790,udp,sv_P2
5791,icmp,email
5792,icmp,sv_P2
5793,tcp,sv_P1
5794,udp,sv_P1
5795,tcp,email
5796,icmp,sv_P2
5797,tcp,sv_P1
5798,udp,sv_P2
5799,icmp,email
5800,icmp,email
5801,icmp,sv_P1
5802,icmp,sv_P1
5803,icmp,sv_P2
5804,tcp,email
5805,icmp,sv_P2
5806,udp,sv_P2
5807,icmp,sv_P1
5808,icmp,email
5809,icmp,sv_P1
5810,udp,sv_P1
5811,udp,email
5812,tcp,sv_P1
5813,icmp,sv_P2
5814,icmp,sv_P2
5815,udp,sv_P2
5816,udp,email
5817,tcp,email
5818,icmp,email
5819,tcp,email
5820,udp,sv_P2
5821,tcp,sv_P2
5822,icmp,sv_P1
5823,icmp,sv_P2
5824,udp,sv_P2
5825,tcp,sv_P1
5826,icmp,email
5827,icmp,email
5828,icmp,sv_P1
5829,udp,sv_P1
5830,udp,sv_P2
5831,tcp,sv_P2
5832,icmp,sv_P1
5833,udp,sv_P1
5834,udp,sv_P2
5835,icmp,sv_P2
5836,tcp,sv_P2
5837,icmp,sv_P2
5838,tcp,sv_P1
5839,icmp,email
5840,udp,sv_P1
5841,tcp,sv_P1
5842,icmp,sv_P2
5843,udp,sv_P1
5844,icmp,sv_P1
5845,tcp,sv_P2
5846,tcp,sv_P2
5847,icmp,sv_P2
5848,tcp,sv_P1
5849,udp,sv_P2
5850,tcp,sv_P1
5851,tcp,email
5852,udp,email
5853,udp,sv_P2
5854,icmp,sv_P2
5855,udp,sv_P2
5856,icmp,sv_P1
5857,tcp,sv_P1
5858,icmp,sv_P1
5859,icmp,email
5860,udp,sv_P1
5861,tcp,email
5862,icmp,email
5863,tcp,sv_P2
5864,tcp,sv_P1
5865,tcp,email
5866,udp,sv_P2
5867,udp,sv_P1
5868,icmp,sv_P2
5869,icmp,sv_P2
5870,icmp,sv_P2
5871,udp,sv_P1
5872,tcp,email
5873,tcp,sv_P2
5874,udp,sv_P1
5875,udp,email
5876,icmp,email
5877,udp,email
5878,icmp,email
5879,icmp,sv_P1
5880,tcp,email
5881,udp,sv_P1
5882,tcp,sv_P2
5883,tcp,sv_P1
5884,tcp,sv_P1
5885,icmp,email
5886,icmp,sv_P2
5887,tcp,sv_P1
5888,icmp,sv_P1
5889,udp,sv_P1
5890,tcp,sv_P1
5891,udp,sv_P1
5892,udp,sv_P1
5893,tcp,sv_P2
5894,udp,sv_P1
5895,icmp,email
5896,icmp,sv_P2
5897,tcp,email
5898,icmp,sv_P2
5899,icmp,sv_P1
5900,udp,email
5901,tcp,email
5902,tcp,sv_P2
5903,icmp,sv_P1
5904,icmp,sv_P1
5905,tcp,email
5906,icmp,email
5907,icmp,email
5908,udp,sv_P1
5909,udp,sv_P1
5910,tcp,sv_P1
5911,icmp,sv_P2
5912,icmp,email
5913,tcp,sv_P2
5914,icmp,sv_P1
5915,icmp,sv_P2
5916,tcp,email
5917,tcp,sv_P2
5918,icmp,sv_P2
5919,icmp,email
5920,udp,sv_P1
5921,udp,sv_P1
5922,icmp,sv_P1
5923,udp,sv_P1
5924,tcp,sv_P1
5925,tcp,sv_P2
5926,icmp,email
5927,udp,email
5928,udp,sv_P1
5929,udp,sv_P1
5930,tcp,sv_P2
5931,icmp,sv_P2
5932,tcp,sv_P1
5933,udp,sv_P1
5934,udp,sv_P1
5935,icmp,sv_P1
5936,icmp,sv_P1
5937,udp,sv_P2
5938,udp,sv_P1
5939,icmp,email
5940,icmp,email
5941,tcp,email
5942,udp,email
5943,udp,sv_P2
5944,udp,sv_P2
5945,udp,email
5946,tcp,sv_P2
5947,tcp,sv_P2
5948,icmp,sv_P1
5949,tcp,sv_P2
5950,icmp,sv_P2
5951,udp,email
5952,icmp,email
5953,udp,sv_P1
5954,udp,email
5955,udp,email
5956,tcp,sv_P1
5957,tcp,sv_P1
5958,udp,email
5959,icmp,sv_P2
5960,icmp,email
5961,udp,sv_P1
5962,udp,sv_P1
5963,icmp,email
5964,icmp,sv_P1
5965,icmp,sv_P1
5966,tcp,sv_P2
5967,icmp,email
5968,icmp,email
5969,tcp,sv_P1
5970,tcp,email
5971,tcp,sv_P1
5972,udp,sv_P2
5973,udp,sv_P1
5974,icmp,email
5975,udp,sv_P1
5976,udp,sv_P2
5977,tcp,sv_P2
5978,udp,sv_P1
5979,udp,sv_P2
5980,udp,email
5981,udp,email
5982,tcp,sv_P2
5983,udp,email
5984,icmp,sv_P1
5985,udp,sv_P1
5986,icmp,sv_P2
5987,icmp,sv_P1
5988,tcp,email
5989,tcp,email
5990,tcp,sv_P1
5991,udp,sv_P1
5992,udp,email
5993,icmp,email
5994,icmp,sv_P2
5995,tcp,sv_P1
5996,tcp,sv_P2
5997,tcp,sv_P1
5998,udp,sv_P2
5999,udp,email
6000,udp,sv_P1
6001,udp,sv_P1
6002,icmp,email
6003,tcp,sv_P1
6004,icmp,email
6005,udp,sv_P1
6006,udp,sv_P2
6007,icmp,sv_P1
6008,udp,sv_P2
6009,udp,email
6010,tcp,sv_P1
6011,udp,email
6012,udp,sv_P1
6013,udp,sv_P2
6014,icmp,email
6015,tcp,email
6016,icmp,sv_P1
6017,icmp,sv_P1
6018,tcp,sv_P2
6019,tcp,email
6020,tcp,sv_P2
6021,icmp,sv_P1
6022,tcp,email
6023,tcp,email
6024,icmp,sv_P1
6025,tcp,email
6026,tcp,sv_P1
6027,tcp,sv_P1
6028,udp,email
6029,icmp,sv_P1
6030,icmp,sv_P1
6031,udp,email
6032,tcp,sv_P2
6033,tcp,sv_P1
6034,udp,sv_P1
6035,tcp,sv_P2
6036,tcp,sv_P2
6037,icmp,email
6038,tcp,sv_P2
6039,udp,sv_P2
6040,tcp,sv_P2
6041,udp,email
6042,icmp,email
6043,icmp,email
6044,tcp,sv_P2
6045,udp,sv_P1
6046,icmp,email
6047,tcp,sv_P1
6048,tcp,sv_P2
6049,tcp,email
6050,tcp,email
6051,tcp,sv_P1
6052,udp,sv_P1
6053,udp,email
6054,tcp,sv_P2
6055,udp,sv_P1
6056,tcp,sv_P1
6057,udp,sv_P2
6058,udp,sv_P2
6059,icmp,sv_P1
6060,icmp,sv_P2
6061,tcp,sv_P2
6062,icmp,email
6063,icmp,email
6064,icmp,sv_P1
6065,icmp,sv_P1
6066,icmp,email
6067,icmp,email
6068,icmp,sv_P2
6069,udp,email
6070,udp,email
6071,udp,sv_P2
6072,icmp,sv_P1
6073,tcp,email
6074,tcp,email
6075,udp,sv_P2
6076,icmp,email
6077,udp,sv_P2
6078,tcp,sv_P2
6079,tcp,sv_P2
6080,udp,sv_P2
6081,tcp,email
6082,tcp,sv_P2
6083,tcp,sv_P2
6084,tcp,email
6085,udp,sv_P2
6086,udp,email
6087,tcp,sv_P1
6088,icmp,sv_P2
6089,udp,email
6090,icmp,sv_P2
6091,icmp,sv_P2
6092,tcp,sv_P2
6093,tcp,sv_P2
6094,tcp,sv_P2
6095,icmp,sv_P1
6096,icmp,sv_P2
6097,udp,sv_P2
6098,tcp,sv_P2
6099,udp,email
6100,tcp,sv_P1
6101,icmp,sv_P2
6102,tcp,sv_P2
6103,icmp,sv_P1
6104,udp,sv_P1
6105,icmp,email
6106,icmp,email
6107,icmp,sv_P2
6108,icmp,sv_P1
6109,tcp,sv_P1
6110,icmp,email
6111,icmp,sv_P1
6112,tcp,email
6113,icmp,sv_P1
6114,icmp,email
6115,udp,email
6116,icmp,sv_P2
6117,udp,sv_P2
6118,udp,email
6119,tcp,sv_P1
6120,udp,email
6121,udp,email
6122,udp,sv_P1
6123,udp,sv_P2
6124,icmp,sv_P2
6125,udp,email
6126,tcp,sv_P2
6127,icmp,email
6128,icmp,sv_P2
6129,icmp,sv_P2
6130,tcp,sv_P2
6131,udp,email
6132,tcp,sv_P2
6133,udp,sv_P2
6134,icmp,email
6135,tcp,sv_P1
6136,tcp,sv_P1
6137,tcp,sv_P1
6138,tcp,email
6139,icmp,email
6140,udp,email
6141,tcp,sv_P2
6142,udp,email
6143,icmp,sv_P1
6144,tcp,email
6145,tcp,sv_P1
6146,udp,sv_P1
6147,tcp,sv_P2
6148,udp,email
6149,icmp,sv_P1
6150,icmp,sv_P1
6151,udp,sv_P1
6152,udp,email
6153,udp,email
6154,tcp,sv_P1
6155,icmp,email
6156,tcp,email
6157,udp,sv_P1
6158,udp,sv_P2
6159,udp,sv_P1
6160,udp,sv_P2
6161,tcp,email
6162,tcp,sv_P2
6163,udp,sv_P2
6164,icmp,sv_P1
6165,udp,email
6166,udp,sv_P1
6167,icmp,sv_P2
6168,udp,sv_P1
6169,tcp,email
6170,icmp,sv_P1
6171,icmp,sv_P1
6172,udp,sv_P2
6173,udp,email
6174,udp,sv_P1
6175,udp,email
6176,icmp,sv_P1
6177,udp,sv_P2
6178,tcp,sv_P2
6179,icmp,sv_P2
6180,icmp,sv_P1
6181,icmp,email
6182,udp,sv_P2
6183,udp,email
6184,udp,email
6185,icmp,sv_P2
6186,udp,sv_P1
6187,tcp,email
6188,icmp,sv_P1
6189,icmp,email
6190,tcp,sv_P2
6191,tcp,email
6192,icmp,sv_P2
6193,icmp,sv_P1
6194,udp,email
6195,icmp,sv_P2
6196,udp,sv_P1
6197,tcp,email
6198,udp,email
6199,icmp,sv_P1
6200,icmp,email
6201,udp,sv_P2
6202,udp,sv_P1
6203,udp,email
6204,udp,email
6205,icmp,sv_P2
6206,tcp,sv_P1
6207,icmp,sv_P1
6208,tcp,sv_P1
6209,udp,sv_P1
6210,udp,sv_P2
6211,tcp,email
6212,tcp,sv_P1
6213,udp,email
6214,tcp,sv_P1
6215,udp,sv_P2
6216,udp,email
6217,tcp,sv_P2
6218,udp,email
6219,icmp,sv_P1
6220,icmp,email
6221,icmp,sv_P1
6222,udp,sv_P1
6223,tcp,sv_P2
6224,tcp,sv_P2
6225,icmp,sv_P1
6226,icmp,sv_P1
6227,udp,sv_P1
6228,icmp,sv_P1
6229,icmp,sv_P2
6230,tcp,sv_P2
6231,icmp,sv_P1
6232,tcp,email
6233,tcp,email
6234,udp,sv_P2
6235,udp,sv_P2
6236,tcp,sv_P1
6237,tcp,sv_P2
6238,udp,sv_P1
6239,tcp,sv_P1
6240,icmp,sv_P2
6241,icmp,email
6242,udp,sv_P2
6243,tcp,sv_P2
6244,tcp,sv_P1
6245,tcp,email
6246,udp,email
6247,udp,sv_P1
6248,icmp,sv_P1
6249,icmp,sv_P1
6250,udp,sv_P1
6251,tcp,sv_P2
6252,udp,sv_P1
6253,udp,email
6254,tcp,sv_P2
6255,icmp,sv_P1
